Comments,Type
ចំណុចល្អក៏ទទួលយក ចំណុចខ្វះខាតត្រូវកែលម្អ?,0
ទិញតែសិទ្ធចម្រៀង តែអត់ទិញសិទ្ធអ្នកទើសផងហេស៎(ស្ដាប់ខ្លួនឯងទៅពិរោះល្អក៏គាំទ្រទៅ),0
ខុសពាក្យ ខុសរចនាប័ទ្មស្តេចខ្មែរ អាតាណើប,0
MMo,0
ចេញមកភ្លាវចឹងហេីយមិនចង់អោយគេរិះគន់ទៀត,0
បង់ប៊ីចេងច្រើនពេក,1
បើបទមីស្រីវិញ ចាប៉ីដងវែង ប៉ន្តែឡាប៊ូប៊ូរាំ,0
អត្ថន័យ ចំរៀង​មិនសមនឹង វរបុរស.​   បើស្ដេចសម័យបូរាណមានតែមន្ត្រស្នេហ៍នៅក្នុងខួក្បាល.​ វាសមហើយ ដែរសម័យឥឡូវខ្មែរសល់ដីតែមួយក្តាប់,0
បើលេងល្ខោនវិញមុខអញ្ចឹងដើរតួអីប្រាប់ផង,0
គេយកទៅកែឆ្នៃអោយពីរោះតែនេះ,0
កែឆ្នៃអោយសមតិចទៅថីកែឆ្នៃអោយល្អគន់តិចទៅថីបេីមានទាំងលុយមានទាំងអ្នកល្បីហេីយបេីចេញមកចឹងមិនអោយគេទេីសចេញមកអោយគេស្ដាប់ធ្វេីអីអ្នកខ្លះទេីសជាហ្វេនគាត់នឹងទេីសមួយគាំទ្រ9មានអីខុស,0
1ខ្លុយស្នេហ៍ត្នោតទេ,0
បទនេះបើគាត់ចេញនៅហង្សមាស ប្រហែលមិនសូវមានឣស់លោកទើសទេ។,0
សំឡេងម្ចាស់ដើមពីរោះ galaxy ដាក់សំឡេងម្ចាស់ដើមនៅក្បាលបទ ហើយចាំឱ្យលោកព្រាបសុវត្ថិបន្តចម្រៀងអត្ថន័យរបស់គាត់។ ខ្ញុំគិតថាកាន់តែឡូយ សម្រាប់ខ្ញុំអរគុណ galaxy ផ្ដល់តម្លៃឲ្យម្ចាស់ដើមមានកម្លាំងបន្ត ឡូយ។ Galaxy great job be continue..,0
សំខាន់អត់មានអ្វីជាខ្លួនឯង,0
ចេញមក ឆ្កួតដដែល ស្រោចទឺកអត់បាត់មែន,1
ប្រូនេះចេញមកភ្លាវទៀតហើយ,0
គិតតែយកលុយទៅទិញសិទ្ធចម្លងបទចំរៀង  ផ្ទះ  បុរីដល់ណាហើយ,0
បើយកលុយទៅទិញបានហើយ សួខ្លួនឯងថាចេះឬក៏អត់ បើអត់ចេះ សួរលោកគ្រូអ្នកគ្រូចាស់ព្រឹទ្ធាចា្យហើយយកទៅឆ្លងក្រសួវវប្បធម៍នឹងវិចិត្រសីល្ប:  សិនទៅ ហើយបើមិនចេះធ្វើចេះចឹងចេញមក រស់ជាតិ អាជីណូម៉ូតុអីចឹងឯង គេរិះគន់កុំខឹងគេ រៀនកែរតម្រូវទៅ វាមានក្បួនខ្នាតត្រឹមត្រូវមិនមែនចេះត… ,0
ធម្មតារបស់មនុស្សទៅហេីយ.ចង់ពន្យល់ដល់ដាច់ក្បាលក៏មិនយល់.បេីបដិសេដការពិតហេីយគឺមិនចាំបាច់ពន្យល់ទេ,0
នៅស្រុកខ្មែរមានតែលោកមែនដែចេះដឹង,0
សំណាងហេីយ​បងព្រាប​ សុវត្ថិ​ នៅមានអ្នកមេីល,0
បូបាច់​ ច្រើន​មេស​ អាចុយ​ម្រាយ​,1
បទនឹងគេចង់ជួយផ្សាយពី ចាបុី រឺក៏ចង់ផ្សាយ ពី Labubu គេអត់បាន ជេររិះគន់ រឿងថាទិញសិទ្ធរឺមិនទិញសិទ្ធទេ តែបទ ចេញមកវាភ្លាវហួស កាលមុនៗក៏ខ្ញុំចូលចិត្ដបទ ផលិតកម្ម Galaxy ដែល តែឡូវចេញ ១បទៗមកពិបាកស្ដាប់ហើយ MVចេញមកផ្លែកៗវាអត់ទំនងមើល,0
Yy doch ach,1
ហើយមិចចង់អោយធ្វើចេញមកដឹងតែគាំទ្រមែន???  គេមិនពេញចិត្តរឿងគេ ព្រោះគេគិតថាមិនសម. ខុសដែលមែន,0
បើហ្អែងភ្លើទេនៅឲ្យស្ងៀមទៅអាភ្លើ។,1
មិនហ៊ានស្តាប់ទេ សូមទោស,0
គេឆ្នៃវាសុីគ្នាឯងវិញដូចមេឃហើយនិងដី ដែលចូលស្តាប់បទគេអត់នុង,0
ចាស់ហើយ..មិនបាច់ rap ទេ..ច្រៀងធម្មតាៗទៅ,0
ផលិតកម្មហង្សមាស និងសាន់ដេ សូមមកយកបងឧកញ្ញា ព្រាប សុវត្តិ និងបងឧកញ្ញា ខេមរៈ សិរីមន្ត ទៅវិញផង។,0
បើមិនឆ្គួតក៍គេមិនរិះគន់ដែរ មានឈ្មោះសុទ្ធតែឧកញ៉ាតែគ្មានឃើញសាងស្នាដៃនឹងផលប្រយោជន៍អ្វីដល់ប្រទេសជាតិទេ,1
មិនបាចទៅនិយាយទេមូលហេតុដោយសាលោកឧកញ្ញា ព្រាបសុវត្តិមិនមែន ជាIDOl របស់ពួកគេ។ បេីកបទនេះអ្នកច្រៀងជា Vannda ស្លៀកពាក់ខោអាវនេះក៏ជាVannda វិញធានា អ្នកមេីលឡេីងដល់ M ហេីយ។ ដូចបទថ្មីរបស់Vannda ទេីបចេញច្រៀងដូចត្រូវគ្រាប់បែកគ្មានសុីគ្នាអីបន្តិច។ គ្មានអាណាទៅរិះគន់ទេ… ,0
Bro ឯង​Bot reply auto post ទ្រពងមែន?,1
បងខ្ញុំប្រាប់ថាលេងជាអាយដលគាត់ទៀតហើយ,0
បុរាណអោយចំបុរាណទៅគ្មានអាណារិះគន់ តែឆ្ងល់អាតុក្កតាឡាបូបូនឹងចង់ច្រៀងពីអី?,0
មកពីដូចឆ្កួតនិងបានគេនិយាយ. ខ្មែរមានlabubu ពីកាលចេញមកភ្លាវ.,1
កុំតាណេីបពេក,1
ខំតិចទៀតជិតបានឡើងឧកញ៉ាហើយអាអូន,0
ចុះ​ labubu គេ​ដាក់​ធ្វើ​អីបង,0
សងគាត់ពីមុនមកវិញមក,0
ពាក្យថារិះគន់គេជេរវាអត់ប្រយោជន៍វាគ្មានតម្លៃបើគេគិតថាការជេរការប្រមាថមិនគាំទ្រមានប្រយោជន៍ទេមិនដល់ថ្នាក់ក្លាយជាឧកញ៉ាមានលុយមានឡានជិះ។នោះទេដោយសារអីសម្ដីអ្នករិះគន់ឬអត់ប្រយោជន៍គេគាំទ្ររាប់ម៉ឺន។អ្នករិះគន់មិនគាំទ្រត្រឹមបួន 10 នាក់គេមិនគេមិនឈឺក្បាលទេ។បើគេឈឺមិនដឹ… ,0
ព្រោះតែផលិតកម្ម១ ធ្វេីអោយខ្ញុំហ៊ានប្លុកឧកញ៉ា ៥ ៦នាក់ដោយមិនស្ដាយ,0
ចាំគាតចេញ  MV  ពេញសិនចាំយេីងរិះ,0
ខ្ញុំឆ្ងល់ហេតុអីតួរអង្កស្ដេចមិនបួងសក់ឡើងចឹងបង?,0
គ្នាខំpostនិយាយរៀបរាប់គិតថានិងបានប្រជាប្រិយមកវិញដល់ចូលមើលខំមិនគេដៀលក្បាលលើសដើម,0
Vin Vathakna - វិន វឌ្ឍនា,0
តា ចេញមកភ្លាវ មិនខ្វះទេ អ្នកជេ,0
ឈប់ធ្វើជាឧកញ៉ាលោកឧកញ៉ាលក់ផ្ទះលក់ដីសងគេដែរជំពាក់ផ្ទះគេដីគេនោះឲ្យម្ចាស់ដើមគេវិញទៅពេលដែលយើងយកទ្រព្យសម្បត្តិគេមកធ្វើងារជាឧកញ៉ាឬក៏ក្រុមហ៊ុនធំប៉ុន្តែវាមិនមែនជារបស់ផ្ទាល់ខ្លួនគឺជារបស់ញើសឈាមគេអញ្ចឹងបាបកម្មអ្នកសាងខ្លួនឯងទទួលយកទៅ។អូខេ,0
