Comments,Type
កាលឆ្នាំ 2015 ជួនជិះម៉ូតូអត់នោះប៉ូលីសនៅស្តុកទួលគោយួនវ៉ៃបែកមាត់ 7..8 នាក់។,
បើខ្មែរវិញ ចាំឆុយម្រាយហើយ តែអាមួយណឹងវិញ ម៉ូតូខុសច្បាប់ អត់មួកហីដឹងមាន passport អត់ អាសូរមន្រ្តីបើកលុយរាស្រ្តតែមិនបំរើរាស្រ្ត,
សំខាន់ក្បាលវាអត់មានមួកទៀត,
មានស្លាកម៉ូតូ2ប្រភេទ,
ទឹកដីរបស់ម៉ែឪវានៅហ្នឹងមែនបានចេញចូលសេរីម្លេះ,
ជិះធម្មតា,
និយាយអីយួនចេញចូលស្រុកយើងសេរីហ្នឹង,
ខេត្តកំពតក៏មានដែរបងមានច្រើនដែរហ្នឹងខ្ញុំជិះជួប,
គ្មានអីចម្លែកទេ,
មិនបាច់ថតទេបងអើយវាសារីគ្រប់យ៉ាងហើយ,
ឈរតាមស្តុបបំបង់បាយ,
ទាល់តែយួរបានគេចាប់មិនហ៊ានទេ,
បងប្អូនយើង,
ទៅជារឿងធម្មតាហើយ និយាយមិនបានទេ គុកឡូវហើយ,
ខ្សែធំ,
ចិត្តល្អពេកហើយ,
ប៉ូលីសមើលមិនឃើញ ព្រោះម្ចាស់ម៉ូតូមានជុំក្រឡង់,
ដល់ក បងៗមើលមិនទាន់ឃើញ,
ចប់បាត់ហើយស្រុកខ្មែរ !,
ក្រោមមេឃតែមួយ វាសនាខុសគ្នា,
ស្តែងៗម៉ង,
គេចូលមកយ៉ាងស្រួលឯងចូលទៅគេវិញម៉េចដែរ,
យួនវាមកជះិម៉ូតូផ្លាកលេខវសយួនពួកអារប៉ូលិសដេកលក់អស់ហើយមែន,
ចយអើយចយ,
ងងឹតភ្នែកអស់ហើយបងពូលីសចរាចរណ៍,
ខ្ញុំក៏ជួបដែរនៅកំបូល,
ឌីចើយ,
មិនហ៊ានចាប់គេទេ ចាប់គេគ្រុនញាក់ឥលូវហើយ,
មន្រ្តីចោលម្សៀត,
ចប់គ្រប់យ៉ាង,
ខ្មែរអស់ចា,
កន្លែងណាក៏មានដែរខ្ញុំឃើញតែញឹក,
មួយជីវិតខ្ញុំស្អប់បំផុតជនជាតិយួននិង ជនណាក៏ដោយឲ្យតែក្បត់ជាតិខ្មែរ ចូលដៃជាមួយយួនមិនថាបង្អូនក៏ដោយ,
ចឹងៗប៉ូលីសមើលអត់ឃើញទេ,
ចូលចតតែមានច្បាប់ យើងអាចទៅបានដូចគ្នាអត់ ប៉ូលីសយើងប្រហែល គាត់អត់ឃើញ..,
យាប់ហើយ,
ប្រព័ន្ធរដ្ឋបាលគេគ្រប់គ្រងអស់ហើយយើងគ្រាន់តែជានិមិត្តរូបតែប៉ុណ្ណោះ រង់ចាំតែពេលវេលាមកដល់បន្តិចទៀតនឹងលែងមានជារៀងរហូត ដូចជាតិសាសន៍ចាមអញ្ចឹង,
ប៉ូលីសចរាចរណ៍មិនហ៊ានមើលទេ។,
ស្រុកខ្ញុំអើយ,
បើមេដឹកនាំរបៀបនេះគួរដែរទេ,
មិនចម្លែកទេព្រោះពូជហ៊ុនទាសករយួនដាច់ថ្លៃ,
អ្នកដឹកនាំល្អ,
តាកែវក៍មានដែរខ្វះទេ,
មានអ្នកស្គាល់ស្លាកលេខទៀត,
ធ្វើមិនឃើញ,
នៅបាវិតភ្លុកទឹកភ្លុកដី,
ជិះឃើញរាល់តែថ្ងៃហ្នឹង,
ពួកអាឆ្កែយួនវាខ្លាចយួនណាស់បង,
អត់ពាក់មួកទៀត,
នាសួ,
មានពន្ធស្របច្បាប់,
ឆ្កែមើលអត់ឃើញ!,
កម្ពុជាក្រោម,
ចូលមកកាន់តែច្រេីនហេីយ,
មែននៅខ្មែរយើងទេដឹងបង,
ស្រុកស្មែរ,
កំពង់សោមខ្វះអី,
កោះកុងក៏មានដែរ,
ខ្មែរយើងក៍វៀតណាមអនុញ្ញាតឲ្យម៉ូតូខ្នែរយើងចូលទៅជ្រៅក្នុងប្រទេសវៀតណាមដែរ,
បងប្អូនយើងទេ,
ខ្ញុំឃើញតែមិនស្គាល់ចឹងយួនទេ,
ម៉ូតូខ្មែរយើងក៏ជីះចូលយួនបានដែរ,
យួនវាដឹងថាមេដឹកនាំនេះគាំទ្រវាចឹងវាអត់ខ្លាចញញើតទេ,
នៅយួនគ្មានមួយគ្រឿងផងមូតូនៅខ្មែរ,
ចូលដល់បេះដូងភ្នំពេញម្ម៉ង់ចែ,
ក្រុងបាវិត ច្រើនណាស់ តែអត់ហ៊ានផុសក្រែងគេចោទថាយើងញុះញ៉ង់,
ចប់ហេីយយេីងមិនដឹងថ្ងៃមុនយ៉ាងណានោះទេ,
ឆ្កែវាថាអត់យួនទេ,
យើងចូលគេលំបាក គេចូលយើងស្រួល នេះជាការដឹកនាំដ៏អន់ខ្សោយរបស់ថ្នាក់ដឹកនាំ,
ខ្មែរយើងចឹងហើយស្រួយហើយចិត្តល្អទៀត,
ស្លាកលេខនៅព្រៃនរគរ,
ចុមគេចូលមកយើងស្រួលម្លេះ,
បងប្អូនខ្លះមើលមិនឃើញទេ,
អត់ពាក់មួកសុវត្ថិភាពទៀត,
ចាំតែអ្នកសរមកដល់យើងហើយ,
ចុះថាខ្មែរអត់មានយួនទេម៉េចមកពីរណានឹងយួននឹង,
ល្មមចេះឈឺចាប់ហើយខ្មែរ,
ខ្មែរជិះផ្លាកលេខចាស់ចាប់យួនជិះផ្លាសវាចូលស្រុកខ្មែរអត់ផាកពិន័យ,
ខ្មែសិរីសំរាបយួន,
អ្នកនៅជាប់ព្រុំដែនជិះចូលបានដូចគ្នាដីកអ្នកជម្ងឺទៅពេទ្យទិញរបស់របរផ្សេងៗរហូតរយគីឡូដី,
ផ្លាកលេខព្រៃនគរ,
យួននៅស្រុកខ្មែមានសិរីភាពច្រើនណាស់,
លោកពូលិសទៅណាហេិយយួនអត់ហៀនទេ បានតែធ្វេិបាបតែខ្មែរ,
ចុយម្រាយហើយម៉ូតូយួនចូលដល់ក្រុងភ្នំពេញ,
Uv,
ធម្មតាទេស្រុករ់ដួល,
ឃេីញជិះហូរហែនៅភ្នំពេញ ជួលកាលនៅតាខ្មៅក៏ឃេីញ….,
ស្រុកខ្មែរសំបូរឆ្កែអស់ហ្នឹងណាស់,
ស្រុកខ្មែរធ្វើបានស្រុកគេវិញចប់,
នេះហើយរបបអាយ៉ងយួន,
ជិះពេញ,
ឃើញហើយឈឺចាប់,
ប៉ូលិសចរាចរណ៍ធ្វើការបានល្អ,
ជិះម៉ាសេរីកំខ្វល់យើងទៅដល់ណាក៏បាន,
ចឹងបានថាហាសហាសហា,
ជិតហើយ,
កុំឆ្ងល់រឿងចឹងៗជាយដែន និងផ្សារស្រុកខ្មែរ សុទ្ទតែជនជាតិមករកស៊ីច្រើនណាស់ មិនដឹងធ្វើមិចឲ្យវាទៅស្រុលវាវិញទេ ( មនុស្ស 50%ចាំទប់កុំឲ្យពួកវាចូលមក រឺអែ មនុស្ស 50% ទៀតបើកដៃឲ្យចូលពួកវាចូលមកមិនយូរទេលេងមានជនជាតិខ្មែរហើយ),
ចាប់បានតែខ្មែរទេ,
គ្មាននាក់ណាហ៊ានទេ,
ឈឺចិត្តណាស់,
នៅភ្នំពេញ យកទៅណាអស់,
ស្លាកលេខខ្មែរទេបង ស្លាកលេខសេរីចាស់,
នៅក្រចេះខ្វះអីគួរជើង ខ្សឹម ស្នួល 2ធ្នូ  ស្រែជិះ យកទៅណាអស,
ថាម៉ូតូវាទៅតូចតែឡានវិញក៏មានជិះចូលពេញស្រុកដែរ,
ប៉ូលិសមិនហ៊ានចាប់ទេ,
ម្ចាស់សន្តិភាព,
សេរីភាពជនជាតិយួនពេញទីហើយ,
